Time,Alpha_L1,Alpha_L2,Alpha_R1,Alpha_R2,AVz,Ay,Bk_Stat,Fx_L1,Fx_L2,Fx_R1,Fx_R2,Fy_L1,Fy_L2,Fy_R1,Fy_R2,Fz_L1,Fz_L2,Fz_R1,Fz_R2,GearStat,Lat_Targ,Lat_Veh,Pitch,PitchGL1,PitchGL2,PitchGR1,PitchGR2,PitchO1,Roll,RollGL1,RollGL2,RollGR1,RollGR2,RollO_1,Roll_E,Roll_L1,Roll_L2,Roll_R1,Roll_R2,Rot_L1,Rot_L2,Rot_R1,Rot_R2,Station,Steer_L1,Steer_R1,Steer_SW,VisO_1,Vx,VxTarget,Vxz_Fwd,Xctc_L1,Xctc_L2,Xctc_R1,Xctc_R2,Xo,X_L1,X_L2,X_Obj_1,X_R1,X_R2,Yaw,YawO_1,Yaw_L1,Yaw_L2,Yaw_R1,Yaw_R2,Yctc_L1,Yctc_L2,Yctc_R1,Yctc_R2,Yo,Y_L1,Y_L2,Y_Obj_1,Y_R1,Y_R2,Zgnd_L1,Zgnd_L2,Zgnd_R1,Zgnd_R2,Zo,Z_L1,Z_L2,Z_Obj_1,Z_R1,Z_R2
3.575, 6.044610041759, 2.767634889927, 6.621688506718, 2.860501877588, -19.82578347002, -0.7410110336976, 0, 476.6753421885, -35.34018350292, 498.7362746508, 4.491693190811, -5185.484759067, -2809.46429584, -2149.086624595, -640.8028242692, 6443.628844995, 4426.48600249, 2625.49747486, 952.4600617587, 6, 3.503361632574, 3.508663513968, 0.1024145002314, -0, -0, -0, -0, -0, -2.899006093914, 0, 0, 0, 0, 0, -2.899010729111, -2.343911245145, -1.952175467386, -2.015700511282, -2.05624963848, 58.56045614451, 58.25951746979, 58.50615038089, 58.22132395947, 118.8527270627, -5.3886875391, -5.939002258266, -104.5710850042, 1, 119.8686571313, 120, 119.8716216812, 118.9027355264, 115.9936354864, 118.8008796609, 115.9041430452, 118.8527270627, 118.9045795368, 115.9942698242, 135.5015634073, 118.8026466163, 115.9048465312, -2.975574534844, 0, -8.364334746065, -3.362478722687, -8.913951979587, -3.401517143039, 4.346590732222, 4.500191075534, 2.677630303273, 2.828297635457, 3.508663513968, 4.359132362284, 4.510987618474, 0.9806832425649, 2.688895895679, 2.84013335713, 5.551115123126e-17, 5.551115123126e-17, -0, -0, -0.006930366472821, 0.3096972819898, 0.3172989968603, 0, 0.3240027590622, 0.3302332647628
3.6, 6.227017449294, 2.99137315459, 6.819407732465, 3.102797434062, -20.37621998489, -0.7529737435008, 0, 492.8878887377, -33.19014086311, 512.8615011161, 3.802948329175, -5209.810350444, -2961.060604926, -2127.696399353, -648.9944065876, 6462.833927945, 4456.11181302, 2602.428851541, 922.4280242603, 6, 3.501289025384, 3.472719290531, 0.1099958894972, -0, -0, -0, -0, -0, -2.963333740841, 0, 0, 0, 0, 0, -2.963339206549, -2.402531013508, -2.008784853532, -2.064138498542, -2.091719676678, 58.97323076627, 58.67026532497, 58.91832545668, 58.62518757189, 119.68401075, -5.399784841295, -5.962902265293, -104.5591990533, 1, 119.8292704845, 120, 119.832417248, 119.7414090481, 116.8338415875, 119.6248313709, 116.7296586541, 119.68401075, 119.7434141251, 116.8345925086, 136.3274020344, 119.6267474414, 116.7304840311, -3.479533360883, 0, -8.87920029769, -3.870400121842, -9.441616411353, -3.92267331061, 4.310179344842, 4.489372906265, 2.64226818681, 2.818504506114, 3.472719290531, 4.323013980258, 4.500472313169, 0.7962871123795, 2.653790285328, 2.830541375897, -0, -0, -0, -0, -0.006885455494022, 0.3096125527421, 0.3171776802571, 0, 0.3240790239869, 0.3303378465974
3.625, 6.360442869435, 3.212314261727, 6.960432036807, 3.342002501395, -20.75793684716, -0.762834268116, 0, 508.4098784398, -31.2504796366, 526.0845829571, 3.172548547087, -5226.210351965, -3086.471847274, -2111.366135103, -655.4121314817, 6476.004361513, 4479.732227849, 2586.845389079, 899.5088298589, 6, 3.497081923823, 3.432009344417, 0.117720385114, -0, -0, -0, -0, -0, -3.023396891749, 0, 0, 0, 0, 0, -3.023403279197, -2.459358469443, -2.061603593477, -2.114022697442, -2.123774503868, 59.38603129397, 59.08094375563, 59.33088320963, 59.02879767128, 120.5148192882, -5.349965688889, -5.918690803443, -102.9904611073, 1, 119.7875559226, 120, 119.7908416582, 120.5797086287, 117.6740010793, 120.4482459684, 117.5548055351, 120.5148192882, 120.5818674349, 117.6748746661, 137.1524361852, 120.4503056614, 117.5557573433, -3.995125623375, 0, -9.344712906033, -4.389508107953, -9.912763534249, -4.455160425643, 4.268920919235, 4.474285024839, 2.602169730362, 2.804592412692, 3.432009344417, 4.282039760019, 4.485665542831, 0.6285467400624, 2.613955737035, 2.81680850288, -0, 5.551115123126e-17, -0, -0, -0.006846868473583, 0.3095504181833, 0.3170792111579, 0, 0.3241268394292, 0.3304165055514
3.65, 6.392776588753, 3.429040726976, 6.987455492836, 3.57632725119, -20.99501641136, -0.7715394172254, 0, 524.1444243757, -29.55021585723, 541.0743804695, 2.560194712464, -5232.51316845, -3201.764732297, -2097.797203004, -662.6594679342, 6483.994462882, 4499.274558603, 2575.437571474, 883.0841968584, 6, 3.488325201853, 3.386550664668, 0.1252768587825, -0, -0, -0, -0, -0, -3.078735102419, 0, 0, 0, 0, 0, -3.078742468863, -2.515728471085, -2.110694115067, -2.169055346423, -2.15249127505, 59.79881597537, 59.49151840791, 59.74382721187, 59.43217308622, 121.345127738, -5.190513759549, -5.752230931082, -99.8427596897, 1, 119.7442156612, 120, 119.7476032856, 121.4174981392, 118.514029244, 121.2712313861, 118.3796127289, 121.345127738, 121.4197912745, 118.5150304023, 137.9767393054, 121.2734201828, 118.3806941733, -4.518481567073, 0, -9.708251710889, -4.915919294555, -10.26937245616, -4.994819698056, 4.222834215305, 4.454742673735, 2.557310682588, 2.786375511962, 3.386550664668, 4.236237985666, 4.46638267674, 0.4791103150657, 2.569391558169, 2.798749363673, -0, -0, 5.551115123126e-17, -5.551115123126e-17, -0.006810166418563, 0.3095074028396, 0.3169964456917, 0, 0.3241577338674, 0.330471565464
3.675, 6.347490928114, 3.638978860773, 6.92858742958, 3.802833424556, -21.09965347093, -0.7782636744156, 0, 541.1366126465, -28.20344640458, 557.4161240527, 1.886721077852, -5229.333068235, -3293.989344038, -2086.780455123, -671.3518692696, 6485.886995967, 4516.258474861, 2567.594394811, 873.724326147, 6, 3.471276365118, 3.336361381963, 0.1323132101046, -0, -0, -0, -0, -0, -3.128982641247, 0, 0, 0, 0, 0, -3.128990992801, -2.570497570442, -2.155320376389, -2.226324050304, -2.177849192844, 60.21160294677, 59.90196066768, 60.15709940353, 59.83533106243, 122.1749189009, -4.948134020485, -5.49416541501, -95.08722432194, 1, 119.7002836677, 120, 119.703767528, 122.2547366477, 119.3538493128, 122.0937769517, 119.2041063939, 122.1749189009, 122.2571476549, 119.354981346, 138.8004421687, 122.0960819489, 119.2053193149, -5.046066574157, 0, -9.99301215946, -5.446115522936, -10.53856029056, -5.537891592942, 4.171940785479, 4.430586878522, 2.507726132488, 2.763686319212, 3.336361381963, 4.18562404536, 4.442460528884, 0.3496151663737, 2.520116242213, 2.776196261853, 5.551115123126e-17, -0, -0, -0, -0.006769390828473, 0.309487208018, 0.3169239219695, 0, 0.3241745436836, 0.3305009354778
3.7, 6.219113066698, 3.840696254456, 6.778898033253, 4.019738467665, -21.08706838619, -0.7838420360025, 0, 559.4052602169, -27.16699914251, 575.6789061154, 1.133030543957, -5216.887789021, -3378.15613971, -2076.025265567, -681.2677864394, 6482.429201718, 4531.389654986, 2561.20123837, 870.0967567984, 6, 3.442176865915, 3.281458453363, 0.1385209977919, -0, -0, -0, -0, -0, -3.174108708312, 0, 0, 0, 0, 0, -3.1741179942, -2.623935260338, -2.195664118253, -2.285541085988, -2.200144297038, 60.62439670443, 60.31224809345, 60.57067057149, 60.23828860136, 123.0041821631, -4.620566721676, -5.143292466394, -88.68511777208, 1, 119.6568146987, 120, 119.6603731297, 123.0913643543, 120.1933939152, 122.9159180833, 120.0283084342, 123.0041821631, 123.0938744483, 120.1946589469, 139.6236784311, 122.9183239213, 120.0296535703, -5.574787864189, 0, -10.19364500819, -5.977093471536, -10.71603015319, -6.081048130979, 4.116261336274, 4.40167690759, 2.453428726729, 2.736377554134, 3.281458453363, 4.130220736236, 4.413759345868, 0.2417034583556, 2.466141767457, 2.749003834114, -0, -0, -0, -0, -0.006718577493969, 0.3094870036313, 0.3168590267103, 0, 0.3241851813425, 0.3305095454514
3.725, 6.000990401067, 4.032162389926, 6.533334865915, 4.224731274441, -20.96067344706, -0.7873667062347, 0, 578.8223295718, -26.38988973245, 596.251179123, 0.2366951202718, -5192.465280755, -3445.503083637, -2063.837820325, -692.7854138659, 6473.863900534, 4545.166088343, 2555.812990196, 871.3911891306, 6, 3.397282715805, 3.221863458636, 0.1436832894924, -0, -0, -0, -0, -0, -3.214062658246, 0, 0, 0, 0, 0, -3.214072775173, -2.67644172479, -2.231331434251, -2.346315242369, -2.219543822003, 61.03719695882, 60.72236456146, 60.98450677813, 60.64106329667, 123.8329138938, -4.203514291928, -4.696810932958, -80.59948594741, 1, 119.6150076454, 120, 119.618629481, 123.9273290814, 121.0326008481, 123.7376980066, 120.8522410213, 123.8329138938, 123.9299167854, 121.0339994749, 140.4466124328, 123.7401861589, 120.8537180075, -6.1017136831, 0, -10.3029181107, -6.505967030958, -10.79604062457, -6.621185021625, 4.055821675673, 4.367890703931, 2.394435231502, 2.704314592398, 3.221863458636, 4.070056769631, 4.380154938109, 0.156891264806, 2.407483481352, 2.717038603531, -0, 5.551115123126e-17, -0, -0, -0.006653028085056, 0.309505801185, 0.316800037113, 0, 0.3241913633451, 0.3305004008907
3.75, 5.710328550123, 4.214597830553, 6.202178990265, 4.418759918205, -20.70440514343, -0.7834483363284, 0, 598.8495093841, -25.29739979911, 601.0437623616, -0.8205342943851, -5151.4121494, -3497.956518586, -1971.309797805, -709.7598347308, 6460.116481647, 4548.35303914, 2454.640610481, 881.9055804088, 6, 3.332864552313, 3.15763702705, 0.1487065756523, -0, -0, -0, -0, -0, -3.245857811874, 0, 0, 0, 0, 0, -3.245868755991, -2.72489454755, -2.259810143464, -2.411952166778, -2.233680921231, 61.45000414457, 61.1322966376, 61.3985747668, 61.04367431884, 124.6611118264, -3.711295596708, -4.165885146491, -70.94087443123, 1, 119.5758517855, 120, 119.5795836285, 124.7626084022, 121.8714092154, 124.5591433234, 121.6759270805, 124.6611118264, 124.7652507756, 121.8729391039, 141.2693873304, 124.561701865, 121.6775325262, -6.62398977161, 0, -10.33225690674, -7.029710969701, -10.78686435223, -7.155051081892, 3.990685976712, 4.32914541456, 2.330756974752, 2.667402173206, 3.15763702705, 4.005179630537, 4.341552165604, 0.09421556770413, 2.344186045616, 2.680191264745, -0, -0, 5.551115123126e-17, -0, -0.006613779760471, 0.3095446935035, 0.3167819802047, 0, 0.3245531078951, 0.3304580272476
3.775, 5.3428672522, 4.383161084416, 5.79616251188, 4.596292701528, -20.27629880289, -0.7769969614443, 0, 619.8973729108, -24.09902886367, 619.4000639465, -2.322810771941, -5081.267073343, -3527.343001668, -1883.893922118, -738.2042512061, 6436.596838237, 4531.650145431, 2369.178809087, 908.716552303, 6, 3.245397670201, 3.088907547324, 0.1543812636048, -0, -0, -0, -0, -0, -3.265286616787, 0, 0, 0, 0, 0, -3.265298482861, -2.76562178114, -2.277482661448, -2.472137322446, -2.239318643224, 61.8627915633, 61.54202940089, 61.81304902291, 61.44614368577, 125.4887897855, -3.140666789221, -3.554284023299, -59.98036090094, 1, 119.5403838727, 120, 119.5444224722, 125.5971613534, 122.709745746, 125.380330024, 122.4994066039, 125.4887897855, 125.5998291165, 122.7114001221, 142.0921817955, 125.3829312484, 122.5011325754, -7.137749545442, 0, -10.27450345175, -7.544157083953, -10.68833953266, -7.67819597833, 3.920988131382, 4.285379514812, 2.262558179, 2.62555708236, 3.088907547324, 3.935705107773, 4.297871347695, 0.05049619172613, 2.276340143529, 2.638359332836, -0, 5.551115123126e-17, -0, -0, -0.006641137860778, 0.3096218006916, 0.3168403843678, 0, 0.3248571593505, 0.3303567928231
3.8, 4.911429820003, 4.53341025683, 5.330247605013, 4.752450956292, -19.70262296818, -0.7714183030264, 0, 642.854751351, -23.45498491578, 657.0915343749, -4.31017389699, -4973.569084494, -3527.73190241, -1862.758163565, -781.9175287651, 6403.803104225, 4492.12545028, 2376.431036805, 954.856277584, 6, 3.134344927628, 3.015815941154, 0.1615458801844, -0, -0, -0, -0, -0, -3.268697804366, 0, 0, 0, 0, 0, -3.26871081098, -2.794588586616, -2.281647488145, -2.517830674634, -2.233994282262, 62.27554743663, 61.95154798491, 62.22787190856, 61.84849949322, 126.3159755934, -2.5104721458, -2.887298776084, -47.99501478833, 1, 119.5108341236, 120, 119.5152295442, 126.4309820958, 123.5475403709, 126.2013149155, 123.3227265822, 126.3159755934, 126.4336450754, 123.5493078977, 142.9153130301, 126.2039231429, 123.3245605863, -7.638987883349, 0, -10.14448033293, -8.044884260473, -10.52172692579, -8.185839139303, 3.846878069583, 4.236539848484, 2.190014224186, 2.57869819254, 3.015815941154, 3.861761020055, 4.249045364444, 0.0224866702281, 2.204057238706, 2.591447619336, -0, 5.551115123126e-17, 5.551115123126e-17, -0, -0.006783172316993, 0.3097364186196, 0.3169868308549, 0, 0.324818836454, 0.3301859595386
3.825, 4.415806706639, 4.659072442166, 4.806494581569, 4.880618503477, -19.00261442647, -0.7655324679601, 0, 665.3661649972, -23.37173531135, 703.9022938766, -6.859861019442, -4814.808351257, -3516.72439683, -1896.364433226, -832.5369883386, 6369.039020505, 4444.654780707, 2468.154133472, 1011.927562115, 6, 3.001512949113, 2.938438959028, 0.1697921041423, -0, -0, -0, -0, -0, -3.257682008773, 0, 0, 0, 0, 0, -3.257696328619, -2.813305301028, -2.274784121013, -2.549546824815, -2.219690442846, 62.68823883152, 62.36084957143, 62.64267842263, 62.25077687298, 127.1427128647, -1.828153175499, -2.174788849196, -35.24555667894, 1, 119.4889870088, 120, 119.4936292667, 127.2640687741, 124.3847422283, 127.0221707692, 124.1459321095, 127.1427128647, 127.2666988341, 124.3866106387, 143.7390502629, 127.0247524596, 124.1478610279, -8.124331422084, 0, -9.946295383573, -8.528413721056, -10.29355162816, -8.674146605181, 3.768445337134, 4.182543828515, 2.11320071111, 2.526717287877, 2.938438959028, 3.783443340302, 4.195003384191, 0.006957431205334, 2.127415929679, 2.539360979653, -0, -0, 5.551115123126e-17, -0, -0.007039836349963, 0.309861023484, 0.3171653312638, 0, 0.3244689686427, 0.3299763721264
3.85, 3.867188539803, 4.755557127663, 4.238079766276, 4.975970314628, -18.1549013481, -0.7555002025045, 0, 685.144101617, -23.53781017196, 744.29647498, -9.992431772163, -4581.98366536, -3511.108349447, -1944.564986104, -880.7847509476, 6338.357125738, 4413.031557818, 2605.257013467, 1066.853702002, 6, 2.848758932278, 2.856814585178, 0.1772809880642, -0, -0, -0, -0, -0, -3.238365981913, 0, 0, 0, 0, 0, -3.238381500048, -2.827398776382, -2.26257998896, -2.571837068494, -2.201993665544, 63.10081076914, 62.76994257493, 63.05698356118, 62.6530203493, 127.969059356, -1.108065674965, -1.433376491955, -21.99254868686, 1, 119.4758444839, 120, 119.4804953649, 128.0964321414, 125.2213066028, 127.8429652187, 124.969072023, 127.969059356, 128.0990091239, 125.2232658656, 144.5635726011, 127.8454962573, 124.9710862101, -8.590344975207, 0, -9.690980603134, -8.991694203918, -10.01711028621, -9.139873485589, 3.685744834003, 4.123276549054, 2.032155632247, 2.469471043555, 2.856814585178, 3.700835105395, 4.135658464228, 0.0006812221566715, 2.046484841362, 2.481990238587, -0, -0, -0, 5.551115123126e-17, -0.007347890667949, 0.3099716139594, 0.3172859127655, 0, 0.3239522607397, 0.3297755098455
3.875, 3.286869167938, 4.819642326115, 3.647456128738, 5.034968709591, -17.0805978965, -0.7353995679317, 0, 699.2583725042, -23.25066993087, 766.5054796583, -13.74438013231, -4241.805167724, -3516.094748008, -1953.531251989, -921.0642172117, 6308.968801017, 4407.786912491, 2740.462201806, 1113.238578456, 6, 2.677926933342, 2.7710301755, 0.181724911271, -0, -0, -0, -0, -0, -3.216655532026, 0, 0, 0, 0, 0, -3.216671728357, -2.842091023985, -2.249050058668, -2.58921291753, -2.185641575126, 63.51318360255, 63.17883657861, 63.4704291002, 63.05528628927, 128.7950836047, -0.3685367254644, -0.6828643023742, -8.5494865139, 1, 119.4714001379, 120, 119.4758013333, 128.9280787621, 126.0571697253, 128.6637883356, 125.7922093521, 128.7950836047, 128.9305909014, 126.0592116718, 145.388944901, 128.6662546632, 125.794302676, -9.032328997223, 0, -9.39229165072, -9.430800912845, -9.707634979712, -9.579034835248, 3.598885167229, 4.058619043225, 1.946961303988, 2.406805318256, 2.7710301755, 3.614072451287, 4.070912424848, 0, 1.961378347026, 2.419209393182, -0, -5.551115123126e-17, -0, -0, -0.007610505125653, 0.3100772012273, 0.3173084186834, 0, 0.3234438510876, 0.3296061633294
3.9, 2.712225889084, 4.846717414216, 3.071689033571, 5.052588766286, -15.66006903208, -0.7038580966302, 0, 703.1432351923, -21.82723102752, 768.3252862014, -18.28293288197, -3810.996609381, -3526.405822897, -1886.884954018, -956.4370385762, 6266.279781736, 4416.202869581, 2846.704026969, 1155.232765001, 6, 2.490848020042, 2.68131754104, 0.18150257549, -0, -0, -0, -0, -0, -3.19365153238, 0, 0, 0, 0, 0, -3.193667573318, -2.857135778495, -2.233419107189, -2.601252417439, -2.170912047333, 63.92527143393, 63.58752782317, 63.88291365963, 63.45764495362, 129.6208655006, 0.3582733699835, 0.04436097970898, 4.630224293165, 1, 119.475079359, 120, 119.4790526281, 129.7590101524, 126.8922188279, 129.4847637404, 126.6154313692, 129.6208655006, 129.7614523242, 126.8943333405, 146.2151783656, 129.4871583658, 126.6175968247, -9.44307354073, 0, -9.075299987353, -9.839174161365, -9.390422963083, -9.985084546719, 3.508124218189, 3.988477608014, 1.85784192109, 2.338577407236, 2.68131754104, 3.52341340916, 4.000669625232, 0, 1.872321700918, 2.350877038175, -0, -0, -0, -5.551115123126e-17, -0.007737341795986, 0.3102322378451, 0.317280427632, 0, 0.3230447542647, 0.3294528040898
3.925, 2.167952406353, 4.829207678762, 2.532198110421, 5.021181490321, -13.8077869623, -0.6628090832424, 0, 708.991116112, -19.3575838462, 754.6713078986, -23.76092814758, -3334.134358112, -3519.235966255, -1741.312734284, -995.4055704474, 6190.992388996, 4409.961402553, 2916.526633951, 1203.647838747, 6, 2.289412615269, 2.588075655024, 0.1763819345859, -0, -0, -0, -0, -0, -3.164614912599, 0, 0, 0, 0, 0, -3.164629923179, -2.866750977723, -2.210247811192, -2.603541069488, -2.153145303021, 64.33705193521, 63.99598920744, 64.29457224393, 63.86018312397, 130.4464929736, 1.047620417402, 0.725555743361, 17.29368340703, 1, 119.4864847115, 120, 119.4899662714, 130.589198058, 127.7262799296, 130.3060832265, 127.438845927, 130.4464929736, 130.5915647652, 127.7284500774, 147.0423216224, 130.3083991293, 127.4410697368, -9.812688242769, 0, -8.754929810547, -10.20694312132, -9.0783927601, -10.3482883471, 3.413892996349, 3.912797249338, 1.765166685146, 2.264664040255, 2.588075655024, 3.429260945273, 3.924850043443, 0, 1.779660347067, 2.276842521977, -0, 5.551115123126e-17, -0, -5.551115123126e-17, -0.007680139282239, 0.3105102067119, 0.3173086776614, 0, 0.3227839045781, 0.3292761351653
3.95, 1.67579333341, 4.757065436336, 2.048076771922, 4.930580745907, -11.42969959418, -0.6075509972014, 0, 707.4018259893, -15.71630185372, 743.2896420156, -30.66169267661, -2730.200778067, -3471.670193368, -1541.382775527, -1047.068254217, 6069.995746378, 4360.872778899, 2967.943389486, 1270.268390627, 6, 2.076856326503, 2.491845174752, 0.1674030872469, -0, -0, -0, -0, -0, -3.120628225783, 0, 0, 0, 0, 0, -3.120641558694, -2.861028600016, -2.172087712832, -2.588236281251, -2.124629224382, 64.74844513355, 64.40417309506, 64.70569355794, 64.26300653056, 131.2720645692, 1.677285154633, 1.34153199623, 29.18966642561, 1, 119.5060891198, 120, 119.5091186279, 131.4186002294, 128.5591326065, 131.1279884518, 128.2625764423, 131.2720645692, 131.4208816118, 128.5613315657, 147.8705532675, 131.1302140827, 128.2648336607, -10.12932596226, 0, -8.441586422025, -10.52148670642, -8.77890558533, -10.65620724168, 3.316778375653, 3.831568472987, 1.669435317637, 2.184971185153, 2.491845174752, 3.332150652683, 3.843408214159, 0, 1.683847112519, 2.196967427131, -0, -0, -0, -0, -0.007445963292516, 0.3109626753786, 0.3174997986629, 0, 0.3225961558581, 0.3290338425698
3.975, 1.251344729997, 4.617021681158, 1.631753030061, 4.767551211313, -8.516900092114, -0.5484116172632, 0, 714.5280078762, -11.87415572377, 716.0659977056, -39.0761605979, -2113.826780641, -3363.86411685, -1337.849983992, -1117.242809414, 5897.540409102, 4253.337427999, 3055.198041291, 1363.459458887, 6, 1.857623345368, 2.393284226765, 0.1560230319614, -0, -0, -0, -0, -0, -3.051698031776, 0, 0, 0, 0, 0, -3.051709357241, -2.828550147647, -2.111885985406, -2.544951325999, -2.077556407741, 65.15945189154, 64.8120160775, 65.1165022488, 64.66624628713, 132.0976946245, 2.220834938343, 1.868484163826, 40.02663251446, 1, 119.534392356, 120, 119.5369998657, 132.2471715728, 129.3905218066, 131.9507534632, 129.0867629904, 132.0976946245, 132.2493537228, 129.3927121146, 148.700055717, 131.9528713053, 129.089016507, -10.37943390931, 0, -8.148181409725, -10.76797892031, -8.50223020042, -10.89401507389, 3.217485955855, 3.744818650344, 1.571272472115, 2.099424395028, 2.393284226765, 3.232726653994, 3.756335612793, 0, 1.585439512644, 2.111133327801, -0, -0, -0, -0, -0.007080959636489, 0.3116141408064, 0.3179132551411, 0, 0.3222818245306, 0.3286962609991
4, 0.8846539468989, 4.396751192421, 1.268998249377, 4.520050698519, -5.168637572107, -0.4913224708241, 0, 721.8374520539, -8.946026748056, 700.9863771419, -48.26672354218, -1533.349333418, -3206.142110161, -1172.120195935, -1194.069872723, 5685.630286711, 4097.768349244, 3197.088334876, 1475.098352881, 6, 1.636202041672, 2.293006454138, 0.143310924315, -0, -0, -0, -0, -0, -2.952789754576, 0, 0, 0, 0, 0, -2.952798999466, -2.763653430662, -2.028084946536, -2.470268998966, -2.009150042264, 65.56999307355, 65.21945731466, 65.52732603183, 65.07005828229, 132.9234880156, 2.668948906026, 2.301030644309, 49.54078237629, 1, 119.5724549543, 120, 119.5745612486, 133.0748573303, 130.2202141748, 132.7746504648, 129.9115243354, 132.9234880156, 133.0769228418, 130.2223533728, 149.5310659668, 132.776640347, 129.9137313067, -10.55086987398, 0, -7.87189012249, -10.93312026111, -8.241581954573, -11.04798848241, 3.116677968181, 3.652597395638, 1.47124057608, 2.007976725348, 2.293006454138, 3.131617140477, 3.66367161363, 0, 1.484978768046, 2.019280055141, -0, -0, -0, -0, -0.00664704626866, 0.312421169268, 0.3185101797945, 0, 0.3217712726129, 0.3282939558178
4.025, 0.5544877542713, 4.086919334347, 0.9361500665226, 4.17923390902, -1.460751034426, -0.4315564435335, 0, 715.9144542667, -6.802672290191, 690.7540619463, -57.36942128489, -1011.010361433, -3009.969875787, -959.7264745844, -1258.617295498, 5461.471431106, 3926.116441966, 3374.000737197, 1586.852325725, 6, 1.417088970052, 2.191518299942, 0.1292876092545, -0, -0, -0, -0, -0, -2.825773521914, 0, 0, 0, 0, 0, -2.825780721858, -2.668381258619, -1.924189763863, -2.368535878967, -1.922867329021, 65.98006570226, 65.62645666015, 65.93828692225, 65.47461017187, 133.7495346912, 3.026126488844, 2.647213995131, 57.51690868926, 1, 119.6205882008, 120, 119.6220217285, 133.9016020779, 131.048027994, 133.5999195525, 130.7369579837, 133.7495346912, 133.9035327024, 131.0500752259, 150.3637043757, 133.6017633696, 130.739078691, -10.63381374011, 0, -7.598367658663, -11.00659853139, -7.979055628217, -11.10717141925, 3.014902288851, 3.55496199691, 1.369795529938, 1.910602062536, 2.191518299942, 3.029374791965, 3.565487620233, 0, 1.382949858289, 1.921404241226, -0, -5.551115123126e-17, 5.551115123126e-17, -0, -0.00619398720431, 0.3132813214359, 0.31917023942, 0, 0.3211358562139, 0.3278941692361
4.05, 0.2341166222444, 3.685778694369, 0.606144476328, 3.744668132846, 2.525202304614, -0.3681704003858, 0, 717.9640811928, -5.471234092804, 649.4643240412, -65.5204145395, -531.3228380731, -2786.752632932, -708.58018379, -1293.349191141, 5246.990235919, 3764.955220999, 3558.110520885, 1693.905762901, 6, 1.204793043789, 2.08929105852, 0.1132027036427, -0, -0, -0, -0, -0, -2.674649130515, 0, 0, 0, 0, 0, -2.674654354735, -2.547764060958, -1.803519882023, -2.24608877927, -1.823054429406, 66.38973931081, 66.0329914479, 66.34946194662, 65.88006560408, 134.5759126379, 3.310063643241, 2.926024551363, 63.77316443217, 1, 119.6780137248, 120, 119.6785703859, 134.7273478133, 131.8738338203, 134.4267767848, 131.5631604623, 134.5759126379, 134.7291242028, 131.8757518498, 151.1979363026, 134.4284582417, 131.5651608537, -10.62020756361, 0, -7.301819834761, -10.98066840006, -7.687558230279, -11.06335344341, 2.912657880253, 3.452016240921, 1.267361713409, 1.807345309349, 2.08929105852, 2.926521275795, 3.461901452794, 0, 1.279818408008, 1.81757602211, -0, -0, -5.551115123126e-17, 5.551115123126e-17, -0.005755109561174, 0.3141108760322, 0.3197931647874, 0, 0.3204770608334, 0.3275135980477
4.075, -0.05772977788045, 3.195653688421, 0.2950540508874, 3.220052731106, 6.715839408405, -0.2982149325025, 0, 715.8067071646, -4.717103762403, 624.4254240732, -73.07387912554, -72.50663610011, -2520.14403125, -420.2287254245, -1292.83928985, 5047.752745186, 3619.995391175, 3732.75542683, 1809.23679727, 6, 1.003786590998, 1.986802389416, 0.09438393275327, -0, -0, -0, -0, -0, -2.501685071196, 0, 0, 0, 0, 0, -2.501688467684, -2.402467030283, -1.665574057218, -2.105654741202, -1.711548936107, 66.79893258186, 66.43905059944, 66.76116191338, 66.28657001309, 135.4026823398, 3.497869829915, 3.118004228998, 68.16518364392, 1, 119.7432531746, 120, 119.7428022207, 135.5520911332, 132.6975632479, 135.2553400801, 132.390231296, 135.4026823398, 135.5537009929, 132.6993167661, 152.0336270927, 135.256850782, 132.3920814279, -10.50407521894, 0, -6.999156421396, -10.85009720485, -7.380553806252, -10.91121087965, 2.810442231768, 3.343963301206, 1.164401442446, 1.698377003866, 1.986802389416, 2.823555083489, 3.353112098165, 0, 1.17606419312, 1.707974488695, -0, -0, -0, 5.551115123126e-17, -0.005356710246058, 0.3148880797982, 0.3203571478598, 0, 0.319855686791, 0.3271031175332
