Time,AVy_L1,AVy_L2,AVy_R1,AVy_R2,AV_Eng,Ax,Ay,A_Bttry,Bk_Stat,EffMt_D2_L,EffMt_D2_R,Fx_L1,Fx_L2,Fx_R1,Fx_R2,Fy_L1,Fy_L2,Fy_R1,Fy_R2,Fz_L1,Fz_L2,Fz_R1,Fz_R2,KappaRef,Kappa_L1,Kappa_L2,Kappa_R1,Kappa_R2,KappL_L1,KappL_L2,KappL_R1,KappL_R2,ModeHybr,ModeTran,My_Dr_L2,My_Dr_R2,M_D3r,M_Eng_In,M_Gnrtr,M_MtC_D2_L,M_MtC_D2_R,M_Mtr_D2_L,M_Mtr_D2_R,M_TCMD_L2,M_TCMD_R2,M_Trans,Pitch,PitchGL1,PitchGL2,PitchGR1,PitchGR2,PwMtC_D2_L,PwMtC_D2_R,PwrBtrCh,PwrBtrDs,PwrBttry,PwrDrHEV,PwrEngIn,PwrEngRq,PwrGnrtr,PwrMt_D2_L,PwrMt_D2_R,RollGL1,RollGL2,RollGR1,RollGR2,Roll_E,Roll_L1,Roll_L2,Roll_R1,Roll_R2,Rot_L1,Rot_L2,Rot_R1,Rot_R2,SocBttry,Throttle,Thr_Eng,Thr_HEV,TmDarkL1,TmDarkL2,TmDarkR1,TmDarkR2,TmLen_L1,TmLen_L2,TmLen_R1,TmLen_R2,VocBttry,Vx,Vxz_Fwd,Vx_L1,Vx_L2,Vx_R1,Vx_R2,Vy,VYaw_L1,VYaw_L2,VYaw_R1,VYaw_R2,Xctc_L1,Xctc_L2,Xctc_R1,Xctc_R2,Xo,X_L1,X_L2,X_R1,X_R2,Yaw,Yaw_L1,Yaw_L2,Yaw_R1,Yaw_R2,Yctc_L1,Yctc_L2,Yctc_R1,Yctc_R2,Yo,Y_L1,Y_L2,Y_R1,Y_R2,Zgnd_L1,Zgnd_L2,Zgnd_R1,Zgnd_R2,Zo,Z_L1,Z_L2,Z_R1,Z_R2
5.1, 34.11643621902, 32.78343096862, 34.1298361534, 33.25068451121, 1451.363217771, 0.07107866727974, -0.00325450414238, 23.31990053898, 0, 0.8407165062457, 0.8399851838936, -4.18492921109, 265.084450768, -5.551943798176, 265.497240474, -35.72517370139, -32.29856977379, 25.08156943195, 18.99409111661, 1500.91984387, 2171.326066239, 1491.805330456, 2167.829490135, 0.04, -0.004742606737518, -0.04384116534358, -0.005196891118068, -0.03118199855154, -0.0001119202279387, 0.004949121457821, -0.0001491858732107, 0.004963549359514, 2, 5, 154.1502602057, 156.3348112904, 0, 0.194976025759, -0.1908133916905, 225.9868125317, 220.643255103, 154.1502602057, 156.3348112904, 0, 0, 0, -0.4823674551219, -0.07535345792526, 0.01145915574696, 0.01639039432855, 0.09167316899115, 0.775829193502, 0.7682805952521, -22.6219835743, 17.88097282233, 1.231977414238, 18.94849172006, 0.02963370438856, 0.002911103917425, -0.02253923373802, 0.6294738728304, 0.6480571047083, -3.992909002585e-06, 2.563022535414e-07, -8.297479392576e-07, -6.146608050301e-07, 0.05632738560213, 0.4583382199807, 0.1486772481141, -0.3425596893853, -0.03834280966835, 0.2099685761961, 0.2371102870572, 0.2099172046991, 0.2365053946175, 0.7999708568651, 1, 0.9474245860028, 0.00101213077381, 0.0001216042954201, 0.001320703964671, 0.0001126383307244, 0.0009382535647871, 0.0611686632378, 0.06118192868562, 0.06122035530517, 0.06124302936813, 53.1519580801, 3.665805293964, 3.664710145567, 3.652692538971, 3.509973695148, 3.654127209346, 3.560000418861, -0.0001067545586911, 0.027379261079, -0.08827486812928, 0.0172662689528, -0.03997222971233, 0.3753587830915, -1.542600349506, 0.3748070538793, -1.543027294233, 0.3772784474444, 0.3749766155954, -1.542543754124, 0.3748854562924, -1.542575147502, -0.001344091515626, -0.1683825741839, 0.00650957983798, 0.109918511214, -0.008412953976053, 0.5477406345485, 0.5464073239613, -0.5475577107366, -0.5461984826871, 6.540629240766e-05, 0.5454581196436, 0.5456741155825, -0.5458505385603, -0.5460094480351, 0.001146784547427, 0.0004388049286467, 4.47969337537e-05, -0.0005295605739242, 0.01991946134014, 0.2866116651901, 0.2829972998505, 0.2855535721466, 0.2820446688478
5.125, 35.47234775892, 35.43637405453, 35.50783638154, 35.54803475791, 1451.394334988, 0.1628501419399, -0.002207895276939, 28.06127586562, 0, 0.8359089144615, 0.8356896965925, -27.65382286414, 628.3190634495, -27.71020144994, 623.099107954, -37.46925944452, -16.23222019981, 25.47774133778, 11.94558108611, 1464.543203652, 2207.36238929, 1456.27676855, 2199.902682001, 0.04, -0.002243965095267, -0.003289121518803, -0.002234219120611, -0.001282032124558, -0.0007570241704266, 0.02726863735776, -0.0007617501989796, 0.02601819979795, 2, 5, 168.7085128844, 169.3485351631, 0, 0.1969745468623, -0.1909480467736, 215.5854744603, 212.2967305751, 168.7085128844, 169.3485351631, 0, 0, 0, -0.4918122223735, -0.0225416605784, 0.001842594444545, -0.004734322434686, 0.07381389427876, 0.8000136392546, 0.7902918806527, -22.62200301742, 17.88096914439, 1.480621509873, 19.14624091938, 0.02993809427665, 0.003105207308352, -0.02255565741396, 0.7489553644658, 0.754363402763, -1.386031069598e-06, 4.076305557328e-08, 2.344391842772e-07, -4.92283005807e-07, 0.05498214028583, 0.4569799114841, 0.1471067264322, -0.3433567411699, -0.03870613768369, 0.2244258043424, 0.2524332850673, 0.2243905354946, 0.2518584408399, 0.7999689089524, 1, 0.9573120459692, 0.001079588909943, 7.227441119386e-05, 0.0001178330405691, 6.05718363334e-05, 6.02319032774e-05, 0.06344030234624, 0.06344230189031, 0.06350304395557, 0.0635142786652, 53.15195528501, 3.788257602077, 3.785153685588, 3.79786385562, 3.794012313777, 3.801663461952, 3.805967320318, -0.002500124437446, -0.0182651353837, -0.09080475156849, 0.00559816982379, -0.08735911561895, 0.4009392268401, -1.516706499799, 0.4007830087735, -1.517059552479, 0.4031807979925, 0.4008202039932, -1.51669731754, 0.4007560971039, -1.516695669741, 0.000138986797165, -0.1671116345807, 0.007929166827525, 0.1106697382551, -0.006833729068475, 0.547748064768, 0.546361236349, -0.5475507102276, -0.5462339019481, 7.137718951748e-05, 0.5454702783316, 0.5456361702161, -0.5458388428638, -0.5460431465461, 0.00115582226794, 0.000439517558263, 4.737857573939e-05, -0.000559948454057, 0.02010448297128, 0.2867791360315, 0.2828413588281, 0.2857106099562, 0.2818749584497
5.15, 36.72263618816, 39.10300041851, 36.75172501902, 39.02822039758, 1451.4443947, 0.1659537109913, -0.001726864766238, 34.39839199592, 0, 0.8290524944362, 0.8293269608589, -29.48335496436, 640.378440206, -29.28643874772, 638.1101160016, -37.44928400984, -14.76152304524, 26.6292954029, 12.85226050544, 1429.185826416, 2252.32958823, 1422.493959908, 2245.473850834, 0.04, -0.002009564774254, 0.06307586955077, -0.001827274956599, 0.06038259713336, -0.0008265022308373, 0.02716565534322, -0.0008237417491159, 0.02700393938942, 2, 5, 186.669487358, 185.5783775397, 0, 0.1991324184345, -0.1895743269818, 211.5722844535, 208.8928157667, 186.669487358, 185.5783775397, 0, 0, 0, -0.5087198241302, 0.03218366290553, -0.01348049511257, -0.02662445079306, 0.04535673985803, 0.8663581713525, 0.8537503029891, -22.622024519, 17.88096507706, 1.811977442382, 19.30680092431, 0.03026711234189, 0.003319860571327, -0.02239420617121, 0.9219980552903, 0.9145531629526, 2.294624913032e-06, -3.012594493254e-07, 1.293332245033e-06, -3.053114747922e-07, 0.05451328421949, 0.4541941626681, 0.1481280264122, -0.3423059575917, -0.03988068550224, 0.2394368726872, 0.2677479012032, 0.2394261078519, 0.2672033091064, 0.7999667536486, 1, 0.9653400462156, 0.00115417010205, 5.352874811605e-05, 0.002113215077883, 6.560399677324e-05, 0.002018896638074, 0.06566080132322, 0.06563631348097, 0.06570094207121, 0.06567727770077, 53.15195219401, 3.920666519498, 3.917891621066, 3.931726583478, 4.186581416743, 3.934840993047, 4.178575058085, -0.004491190065045, -0.06859918651195, -0.03854159062146, -0.02353992616587, -0.114349384554, 0.4274759555662, -1.489815848718, 0.4277460585372, -1.490080196922, 0.4300922170508, 0.4276303424469, -1.489882131005, 0.4276096728923, -1.489856750766, 0.001109244742008, -0.1554581562675, 0.009061067885777, 0.1197790093945, -0.005938410712306, 0.5477297763606, 0.546330443555, -0.5475560035592, -0.5462826031376, 6.110348158441e-05, 0.545463893949, 0.5456008373153, -0.5458487304135, -0.5460861754663, 0.001165187837572, 0.0004435295419248, 5.005381217738e-05, -0.0005853537880646, 0.02040631966298, 0.2869423119435, 0.2826498412704, 0.2858601658123, 0.2816515596213
5.175, 38.12232573672, 40.53215333735, 38.12075627771, 40.21917591535, 1451.517109412, 0.1727736148778, -0.0008351871585155, 39.20939157071, 0, 0.8241880057649, 0.824802342644, -24.08244830707, 659.852623408, -24.09792289827, 659.6290513821, -36.45252068686, -8.170674353224, 29.40226147917, 9.068280511374, 1420.750084414, 2267.796548596, 1423.811431358, 2264.061576539, 0.04, -0.001236723533944, 0.06247319200256, -0.001258312322917, 0.05441228289236, -0.0006790577318553, 0.04889512401093, -0.000677523977746, 0.04388380623646, 2, 5, 204.8933957975, 203.2262070309, 0, 0.2016114969821, -0.1889075608577, 233.7300529715, 232.1512592987, 204.8933957975, 203.2262070309, 0, 0, 0, -0.5224010716998, 0.05156618749059, -0.02864788736174, -0.03437746354238, 0.01718873333786, 0.9920712234406, 0.9777612678688, -22.6220497007, 17.88096031359, 2.062793780714, 19.43716562501, 0.03064545484614, 0.00357125273549, -0.02231663409825, 1.05518829539, 1.037747298727, 3.911082603971e-06, -6.545957887344e-07, 1.662078660378e-06, -1.175513925741e-07, 0.05526054851577, 0.4510809254434, 0.1519099577102, -0.3396543657912, -0.04160539914216, 0.2549899372917, 0.2841496217341, 0.2550065057075, 0.2835356775778, 0.7999642331195, 1, 0.9718582812503, 0.001241493809735, 2.952606745209e-05, 0.002185471546933, 7.816500305782e-05, 0.00190088117917, 0.06811066059439, 0.06807378631339, 0.06810969605829, 0.06806462544738, 53.15194857396, 4.072125822644, 4.070408828504, 4.081585013534, 4.339594356612, 4.081416978656, 4.306085279437, -0.005622020795211, -0.1060549163069, 0.01567822680131, -0.05557614544502, -0.09631956582906, 0.4551607930625, -1.461953907821, 0.4556145625021, -1.462148022723, 0.4579627260233, 0.4554126773032, -1.462094854791, 0.4554390808075, -1.462063354266, 0.001220974254804, -0.1365659136488, 0.009460453154505, 0.1350472863878, -0.006029748748086, 0.5476874729119, 0.5463254895152, -0.5475748996034, -0.5463337433594, 3.458246973578e-05, 0.5454366508297, 0.5455774212186, -0.5458810150662, -0.546128864193, 0.001152063415388, 0.0004481314358082, 6.19577226561e-05, -0.0006108788615868, 0.02063673440319, 0.2869659155234, 0.2825871195169, 0.2858663998168, 0.2815452880666
5.2, 39.48773840441, 46.93696391118, 39.478438507, 45.81038701865, 1451.606097882, 0.1607296031555, -8.541139625753e-05, 46.16124942085, 0, 0.8181158904936, 0.8191133758877, -23.20041698063, 610.1291641012, -23.252515735, 619.5808208376, -34.82497751499, -2.672868427493, 33.44440036095, 3.427704027904, 1429.86490283, 2259.705644188, 1436.096310015, 2261.139437959, 0.04, -0.000623622027452, 0.188601826168, -0.0006360762656109, 0.1604741524427, -0.0006500244692806, 0.1465567283145, -0.0006486275084469, 0.1233163354028, 2, 5, 206.7968835928, 206.8046939832, 0, 0.2045166493058, -0.1898725248305, 174.0929524568, 183.2051106412, 206.7968835928, 206.8046939832, 0, 0, 0, -0.5317749263053, 0.02085696677499, -0.02868312801552, -0.02460634653872, 0.01715789615827, 0.8557064442897, 0.8788811769654, -22.62207933741, 17.88095470739, 2.424090549512, 19.54301362367, 0.03108895116956, 0.003867119522349, -0.02243210635751, 1.242432415045, 1.211180731026, 1.522370009351e-06, -6.901895977609e-07, 1.216501652265e-06, -1.247248677847e-07, 0.05670264315362, 0.4485683528572, 0.1570033173446, -0.3366837472665, -0.04347090201606, 0.2711278144396, 0.3021815762882, 0.2711635933479, 0.3012836453238, 0.7999612647868, 1, 0.9771506811834, 0.001344248799097, 1.503638651777e-05, 0.006805211865917, 8.821427108341e-05, 0.005792216884413, 0.07050686407735, 0.07046554558179, 0.07049164260288, 0.0704412709972, 53.15194431348, 4.220411440492, 4.219492234873, 4.227773572968, 5.025328459857, 4.22677787501, 4.904710966766, -0.005964650394559, -0.1064807250269, 0.02117397025459, -0.06762560511664, -0.09261222841167, 0.4841356077619, -1.433130696339, 0.4844218938978, -1.433333663338, 0.486846517785, 0.4842350133381, -1.433271833868, 0.4842947845271, -1.433249138731, 0.0006201829657573, -0.1185411309426, 0.009198370792979, 0.1496698576636, -0.006895669313862, 0.5476313269818, 0.5463373400434, -0.5476073400122, -0.5463805497924, -4.419691831737e-06, 0.5453937444129, 0.5455640949713, -0.5459285047194, -0.5461664754788, 0.001144908797605, 0.0004625485257762, 7.326273276492e-05, -0.0006194973548443, 0.02079600663594, 0.2869193277042, 0.2826366466159, 0.2858244057873, 0.2815493677444
5.225, 40.69119228616, 53.98951550915, 40.69096086937, 52.97373268526, 1451.705030569, 0.1498450231086, 0.0005857882954215, 47.49117664812, 0, 0.8191481197494, 0.8183396226767, -22.60656213139, 573.2140916202, -22.83171617943, 577.8030403237, -33.55090503877, -1.236985791104, 37.47801811714, 1.625358787012, 1441.191659042, 2241.075756614, 1447.618166234, 2244.137415784, 0.04, -0.0005958541721164, 0.3265286835734, -0.0005950439374608, 0.3017136563262, -0.0006284591337599, 0.2988563882567, -0.000632248608743, 0.2704199771431, 2, 5, 181.2211002812, 186.0128668452, 0, 0.2077702368485, -0.1919748791483, 104.6805314409, 117.0018435586, 181.2211002812, 186.0128668452, 0, 0, 0, -0.5366732258858, -0.0327742273017, -0.04818537275876, -0.007541876464817, 9.342524584848e-05, 0.5918395271447, 0.6490555957555, -22.62211251273, 17.88094843181, 2.493056031327, 19.62895559079, 0.03158568752521, 0.004198312369652, -0.02268214942536, 1.250789919171, 1.260952132106, -2.17795282951e-06, -1.158976452139e-06, 3.846666121125e-07, -6.855523456309e-10, 0.0582943061402, 0.4474262528924, 0.1616283043005, -0.3340115404096, -0.04487646840349, 0.2878151828616, 0.3233445636733, 0.2878621333941, 0.3219390544056, 0.7999579508627, 1, 0.9814477795395, 0.001459255333685, 2.2280718959e-05, 0.01204303086658, 8.520924235684e-05, 0.01114187715869, 0.07265367574671, 0.0726258128663, 0.07265363600623, 0.07261789748109, 53.1519395443, 4.356549899723, 4.356513729303, 4.356621937628, 5.780413265234, 4.356597160879, 5.671657992021, -0.005702996322946, -0.06573028322334, -0.004871708327365, -0.04344082658786, -0.08003661196152, 0.5142007391465, -1.403241051816, 0.5141549412429, -1.403463467241, 0.5166781406464, 0.5140331102733, -1.40347830243, 0.5141127241772, -1.403462977884, 0.0002012747498284, -0.1073141536247, 0.009059393312157, 0.1585502800637, -0.007551853259803, 0.5475846027066, 0.5463423587365, -0.5476370889516, -0.5464265254592, -3.910021359527e-05, 0.5453536218849, 0.5455460930531, -0.5459716567831, -0.5462054610292, 0.001150870437889, 0.0004893548787152, 8.070900292695e-05, -0.0006180081608383, 0.02089402399463, 0.2868760608089, 0.2827443243657, 0.2857818597623, 0.2816247860662
5.25, 41.81808744895, 53.02848969826, 41.83154132464, 53.50225439988, 1451.806801631, 0.147382650086, 0.0009930679807806, 36.64138343416, 0, 0.8331453079231, 0.8310364712431, -22.45903746163, 567.1449471374, -22.74394278643, 567.7282304012, -33.75295142487, -1.122173643178, 40.71303857689, 1.471232543397, 1458.56539079, 2215.761065563, 1465.080010883, 2219.218818407, 0.04, -0.0006044149719787, 0.2673645034592, -0.0006091535925775, 0.2783008984712, -0.0006171287762747, 0.2972973840316, -0.0006227267668817, 0.2994825244106, 2, 5, 141.6960771035, 147.218122935, 0, 0.2106717512191, -0.1954785006335, 67.05261852233, 64.99237962038, 141.6960771035, 147.218122935, 0, 0, 0, -0.5351371408054, -0.0744844712703, -0.06829672106795, 0.005729577924537, -0.01750401169784, 0.3723519380419, 0.3641355986134, -22.62214253058, 17.88094275351, 1.928992550677, 19.69873510298, 0.03202902733123, 0.004497983546481, -0.02309785903397, 0.9444412561833, 0.9925260000169, -4.51988305669e-06, -1.601808546603e-06, -2.965205775498e-07, 1.225182843363e-07, 0.06027667382972, 0.4482599314952, 0.1649119389539, -0.3313907377559, -0.04438830233378, 0.3050093628872, 0.3460130067579, 0.3050600646365, 0.3444805866408, 0.7999549690722, 1, 0.9849367551489, 0.001563283640076, 4.468371135089e-05, 0.01002308909731, 7.212954964316e-05, 0.01045250325679, 0.07466646332543, 0.07466311122808, 0.07469103279374, 0.07468567627882, 53.15193522904, 4.487513152017, 4.488605287638, 4.477273506476, 5.677520577772, 4.478713952103, 5.728244421837, -0.004991551739065, -0.007630761755563, -0.03915086383495, -0.003563869406084, -0.05034323146014, 0.545109935603, -1.372447054077, 0.544796980282, -1.372679348322, 0.5473762393832, 0.5447344572065, -1.372783503854, 0.5448209474988, -1.372765578864, 0.0003860089406616, -0.1054218514508, 0.009366415049439, 0.1594039108368, -0.007471504873019, 0.5475631474998, 0.5463310696099, -0.5476496915124, -0.5464617040941, -5.54783096164e-05, 0.5453289787779, 0.5455182938386, -0.5459975833709, -0.5462429491687, 0.001165315338512, 0.0005169976208481, 8.5744973637e-05, -0.0006164719550509, 0.02089311041078, 0.2868147429205, 0.2828818836428, 0.285711052872, 0.2817346526646
5.275, 43.00337670984, 41.99345526435, 43.03052959086, 43.63970505107, 1451.894204194, 0.1626104331565, 0.0009177237457198, 25.41261371171, 0, 0.8423726331531, 0.8418549859452, -24.64163159042, 632.8126817432, -24.72536075429, 618.6786447571, -36.09204584411, -4.579590010498, 42.65695769507, 4.761933143945, 1483.992589028, 2190.949254123, 1489.291225772, 2195.499329066, 0.04, -0.0008833158373545, -0.02458644050105, -0.0008555467701286, 0.01304281744416, -0.0006659136205608, 0.06150095673251, -0.0006663368942821, 0.0889780817268, 2, 5, 127.8181317442, 127.2262455954, 0, 0.2126638186668, -0.201345390875, 192.5417651026, 171.8719047516, 127.8181317442, 127.2262455954, 0, 0, 0, -0.5270693852679, -0.06847235479775, -0.07448447138776, 0.001220474403281, -0.02291831058246, 0.846710951634, 0.7854441594475, -22.62216370357, 17.88093874834, 1.341798166707, 19.75539171074, 0.03233383349226, 0.004709355425858, -0.02379265917346, 0.6672651522634, 0.6906370100385, -4.146984850228e-06, -1.712278555405e-06, -6.136441199981e-08, 1.456886999969e-07, 0.06283918404198, 0.4514735769443, 0.1667315968094, -0.3287120472657, -0.0413914221293, 0.3227005945716, 0.366134783402, 0.3227489494456, 0.3650608922558, 0.7999528710487, 1, 0.9877695855369, 0.001636627276911, 7.53115143995e-05, 0.0009387931384057, 5.733390864788e-05, 0.000498838972571, 0.07680442331436, 0.07682301068494, 0.07685064556601, 0.07686917492034, 53.15193218528, 4.621302553962, 4.622871836235, 4.604177067329, 4.496049345394, 4.607084203504, 4.672305865114, -0.004172315364137, 0.04627679782089, -0.05632350361272, 0.03553870781943, -0.01619182247136, 0.5766708483921, -1.340832391043, 0.5764060132196, -1.341052739437, 0.5789275697788, 0.5763251541241, -1.341199461945, 0.5764077402915, -1.341165698099, 0.00130634365673, -0.1129437062401, 0.01022611168598, 0.1523289261814, -0.006485827575621, 0.5475745927471, 0.5463028947852, -0.5476387277493, -0.5464803437487, -4.704017972041e-05, 0.545325263139, 0.5454808270526, -0.5460006397597, -0.5462762812834, 0.001202760860637, 0.0005543359729019, 8.533626528784e-05, -0.0006071273935923, 0.02078244704373, 0.2867415505135, 0.2830270349379, 0.2856054580315, 0.2818471270488
5.3, 43.69839565514, 47.19613964717, 43.80479537475, 48.09897857925, 1451.951826435, 0.1628476896828, 0.001092964805722, 33.85992764002, 0, 0.8335216336074, 0.8330072579358, -33.30611890721, 633.6446337572, -24.73816131835, 629.5496044573, -41.16358687948, -5.260523338056, 41.57729921369, 12.84812828311, 1493.840532899, 2170.861508764, 1503.726642697, 2179.934431016, 0.04, -0.006712009492713, 0.07257833088306, -0.004869788824025, 0.09254831832281, -0.000894506261099, 0.04231433872588, -0.0006603575323434, 0.03149457772791, 2, 5, 150.2263615938, 150.2678544223, 0, 0.2146597303707, -0.2075837557768, 163.011187724, 144.0562860993, 150.2263615938, 150.2678544223, 0, 0, 0, -0.5182994040095, -0.04721679836909, -0.09263736792683, -0.01472119884612, -0.04107124802892, 0.8056613082416, 0.7255990173984, -22.62218398358, 17.88093491209, 1.783864592461, 19.80139333932, 0.03263859120751, 0.004911812421593, -0.0245309138649, 0.8907675102483, 0.9086189118153, -2.943957013163e-06, -2.027158787118e-06, 7.046705270111e-07, 2.223975264742e-07, 0.06603702777298, 0.4569780067803, 0.1687503022031, -0.3255348656611, -0.03724723382101, 0.3408539948688, 0.3844926455163, 0.3408988890243, 0.3832692862096, 0.7999508347293, 1, 0.9900696669662, 0.001706904303801, 0.0002036734957338, 0.002803491218733, 0.0001342772109271, 0.003591473914156, 0.07850394640099, 0.07851918081821, 0.07854892915962, 0.07855854188409, 53.1519292699, 4.720353392662, 4.721546099538, 4.678589602672, 5.053077233822, 4.689981339472, 5.149740115312, -0.003029476896033, 0.07931195284694, -0.02500783391582, 0.06503081844596, 0.004264277953249, 0.6089862282623, -1.308343674436, 0.6088942555145, -1.30852085305, 0.611301365096, 0.6087456665182, -1.308800348267, 0.6088171136401, -1.308723359936, 0.003633894058919, -0.1326898824222, 0.01246005043312, 0.1341054394388, -0.004049223243362, 0.547633367368, 0.5462630722868, -0.5475886727744, -0.5465025676267, 5.516058526054e-07, 0.5453568205108, 0.5454307615269, -0.5459669606717, -0.5463188895171, 0.001231976240005, 0.000607627724184, 9.182885310627e-05, -0.0005830524115153, 0.02066034353631, 0.2867278395953, 0.2831675045603, 0.2855492699884, 0.2819388395167
5.325, 45.25852184909, 47.76363981341, 45.27350313827, 47.18690878308, 1451.995020308, 0.1139898477537, 0.00111738930695, 38.07893972702, 0, 0.8264039012133, 0.8283274888042, -30.25070947411, 488.1795751658, -23.51574424387, 413.1927231911, -44.33758100717, -10.3357793305, 40.3194010752, 22.52289122967, 1474.045094822, 2184.820900201, 1486.804222408, 2195.079739397, 0.04, -0.000902937244073, 0.05421589709559, -0.001136284467788, 0.04110181223923, -0.0008234619332158, 0.01157389659033, -0.0006346360233906, 0.008987825386926, 2, 5, 172.7130873001, 167.6238112204, 0, 0.2170178158348, -0.2100763339729, 198.7400529241, 193.1059806015, 172.7130873001, 167.6238112204, 0, 0, 0, -0.5184878956296, -0.02864788730842, -0.1171302650652, -0.02864788733839, -0.06556417401624, 0.9940573338944, 0.9542141885017, -22.6222071462, 17.88093053055, 2.003915585078, 19.83874378999, 0.03299811510601, 0.005143046580303, -0.02482627512744, 1.045343255, 0.999962658324, -1.86636625071e-06, -2.440189098776e-06, 1.329032407599e-06, 3.001887041236e-07, 0.06911168437099, 0.4612956686474, 0.1703839894348, -0.3225307381516, -0.03318412634671, 0.3594781012924, 0.4032380570662, 0.3595155783846, 0.4020770157373, 0.7999485168701, 1, 0.9919371894993, 0.001787196563887, 8.972486930241e-05, 0.002170155127946, 5.342853334453e-05, 0.001653504382782, 0.08083382184578, 0.08084740924306, 0.08087915883005, 0.08087727959584, 53.15192594013, 4.844577934465, 4.843467960669, 4.845625258797, 5.113836910177, 4.847229237679, 5.052088926948, -0.002409708790559, 0.03851744057972, -0.01261620121504, 0.03129491523534, 0.001527832131728, 0.6421496736986, -1.274975621303, 0.6422076659149, -1.275132745932, 0.6445518114963, 0.6420010663695, -1.275552943469, 0.6420614498937, -1.275455955541, 0.004808181835456, -0.1447186957722, 0.0135580278731, 0.1228480130956, -0.002801727884033, 0.547673193135, 0.5462439839842, -0.5475553499385, -0.5465009987443, 3.284913768281e-05, 0.5453742556465, 0.5454037603713, -0.5459483245879, -0.5463373922732, 0.00125994542928, 0.0006658139412998, 9.994542920788e-05, -0.0005547900002227, 0.02070997906824, 0.2868417619597, 0.2831647532075, 0.2856310195155, 0.2819011527416
5.35, 46.68127345011, 48.25702078392, 46.67718260683, 47.5072873582, 1452.050537356, 0.1635217353783, 0.0008249158684271, 43.42652264755, 0, 0.8203389530316, 0.8225094149437, -23.10879114729, 645.6617496573, -24.38634786893, 614.3548834084, -43.98281675556, -5.348396628419, 40.6002583621, 14.78150144695, 1434.415296755, 2225.634966515, 1448.00604168, 2232.966256435, 0.04, -0.00127784649565, 0.03241396055943, -0.0008937496680593, 0.01710598792378, -0.0006461326982249, 0.03451864326046, -0.0006753232423626, 0.02191466362955, 2, 5, 192.9158002699, 186.4424860905, 0, 0.2198868166116, -0.2092397834984, 253.3114568352, 248.8570874372, 192.9158002699, 186.4424860905, 0, 0, 0, -0.5291072520843, -0.0242342422468, -0.1260505115394, -0.02496984986173, -0.07448447140673, 1.280100175739, 1.238051940071, -22.6222354056, 17.88092518489, 2.282121901246, 19.86907002424, 0.03343563239022, 0.005425162028505, -0.02472842008186, 1.188402589207, 1.127698125659, -1.639292995922e-06, -2.666188664897e-06, 1.180883878839e-06, 3.24288695984e-07, 0.07111816161125, 0.4618385148484, 0.1722602676156, -0.3206782004639, -0.03143707010743, 0.378593932954, 0.4233073797882, 0.3786431945934, 0.4219961974228, 0.7999456881888, 1, 0.993453501212, 0.00188514512212, 4.96444341823e-05, 0.001363687624137, 8.438034118111e-05, 0.0007216021977143, 0.08340586552023, 0.08340746205763, 0.08336678622102, 0.08334743944069, 53.15192187767, 4.984181573182, 4.981399207271, 4.997952838515, 5.166660979441, 4.997514850426, 5.086390412118, -0.001843142754331, -0.05973181966608, 0.04328022858714, -0.03742006980316, 0.01868307851678, 0.676270834224, -1.240774259034, 0.6763503044543, -1.240941693238, 0.6787532622546, 0.6761445395337, -1.241395177064, 0.6762221145076, -1.241308663147, 0.004359159000885, -0.1348821992619, 0.01313418498917, 0.1317387171148, -0.00322641186011, 0.547666193683, 0.546254825664, -0.5475593702809, -0.5464906215686, 3.016327074593e-05, 0.5453630844382, 0.5454058790624, -0.5459606135135, -0.5463357132616, 0.001274296709081, 0.0007353716992823, 0.0001147461692954, -0.0005159167175041, 0.020945458394, 0.2870283994518, 0.283056738736, 0.285814565737, 0.2817752533135
